genres,app_name,release_date,price,id,developer
"['Action', 'Indie']",Sora,2016-01-05,8.99,390730.0,Orange_Juice
['Action'],Celeste - Sora Extra Soundtrack,2016-01-05,5.99,411401.0,"Orange_Juice,DEKU"
"['Action', 'Indie', 'Strategy']",Battle of Empires: 1914-1918 - ART+OST,2016-01-05,70.98543454614753,409230.0,Great War Team
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",Leadwerks Game Engine - Nature Model Pack,2015-12-22,29.99,430060.0,Leadwerks Software
"['Adventure', 'Casual', 'Indie', 'RPG']",The Hole Story Soundtrack,2015-12-22,4.99,357970.0,"LearnDistrict Inc.,The Negatives"
"['Action', 'Adventure', 'Casual', 'Indie']",Ohio Jack and The Cup Of Eternity,2015-12-22,0.0,412230.0,Shadebob Games
"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation']",Red Crucible®: Firestorm,2015-12-22,0.0,298240.0,"Rocketeer Games Studio, LLC"
"['Free to Play', 'Massively Multiplayer']",Dragon Saga,2010-10-28,0.0,381990.0,Gravity Interactive
['Simulation'],TANE DLC: Aerotrain,2015-12-22,17.99,430181.0,N3V Games
['Simulation'],Nameless ~Black & White Christmas~,2013-12-17,19.99,430200.0,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon"
"['Action', 'Indie']",Umbra: Shadow of Death,2015-12-18,3.99,421180.0,Colludium Ltd
"['Adventure', 'Indie', 'Massively Multiplayer']",Heaven Island - VR MMO,2015-12-01,0.99,400250.0,"Fabio Ferrara,Giulia Airoldi"
['RPG'],Dungeon Lords Steam Edition,2005-05-01,14.99,271760.0,Heuristic Park
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities']",Spriter: RPG Heroes Pack,2015-12-22,24.99,418320.0,BrashMonkey
"['Action', 'Indie']",The Hurricane of the Varstray -Collateral hazard-,2015-12-21,9.99,416380.0,Studio SiestA
['Simulation'],Train Simulator: Mosel Valley Koblenz -Trier Route Add-On,2015-12-21,29.99,325981.0,Aerosoft GmbH
"['Action', 'Adventure', 'Indie', 'RPG']",State of Extinction Demo,2015-12-21,4.99,414050.0,Stone Pixel Games LLC
"['Racing', 'Simulation', 'Sports']",Project CARS - Renault Sport Car Pack,2015-12-21,3.49,334791.0,Slightly Mad Studios
"['Action', 'Indie']",Respawn Man,2015-12-21,2.99,398940.0,Evan (Solidplasma) Peiperl
"['Casual', 'Strategy']",Gnumz: Masters of Defense,2015-12-21,4.99,371460.0,Creobit
"['Action', 'Indie']",Commander Cool 2,2015-12-17,2.99,356070.0,Orlyapps
"['Action', 'Adventure', 'Indie']",Wick,2015-12-17,5.99,418300.0,Hellbent Games
"['Free to Play', 'Strategy', 'Early Access']",Gunslingers,2015-12-17,0.0,416670.0,webgames
"['Indie', 'Simulation']",SimplePlanes,2015-12-17,12.99,397340.0,"Jundroo, LLC"
"['Action', 'Adventure', 'Indie', 'RPG']",Evoland 2 - Artbook,2015-12-17,24.99,396470.0,Shiro Games
"['Simulation', 'Strategy']",Stronghold Crusader 2: Delivering Justice mini-campaign,2015-12-17,0.99,317590.0,FireFly Studios
"['Adventure', 'Casual']",The Mystery of a Lost Planet,2015-12-17,4.99,400200.0,AlikArt Studio
"['Action', 'Adventure']",Turok,1997-11-30,19.99,405820.0,"Iguana Entertainment,Nightdive Studios"
['Action'],FALL,2015-12-17,5.99,418050.0,Northbrain
"['Design & Illustration', 'Tutorial']",Robotpencil Presents: How To Finish a Painting,2015-12-17,14.99,413970.0,
"['Casual', 'Indie']",Lightbender,2015-12-17,2.99,415990.0,"Math Nerd Productions, LLC"
"['Adventure', 'Casual']",The Book of Desires,2015-12-18,6.99,428260.0,Meridian'93
"['Adventure', 'Casual']",Mystery of Unicorn Castle: The Beastmaster,2015-12-18,6.99,428280.0,Meridian'93
"['Adventure', 'Casual']",Twilight City: Love as a Cure,2015-12-18,6.99,428270.0,Meridian'93
"['Adventure', 'Casual']",Mystery Castle: The Mirror's Secret,2015-12-18,6.99,428250.0,Meridian'93
['Simulation'],Train Simulator: Norfolk Southern Big 7s Loco Add-On,2015-12-18,19.99,325964.0,Digital Train Model
"['Action', 'Indie']",Furfly,2015-12-18,0.99,429040.0,SMD Gaming Studio
['Strategy'],Total Annihilation,1997-09-30,4.99,298030.0,Cavedog Entertainment
['Utilities'],3DMark API Overhead feature test,2015-12-18,0.0,407080.0,Futuremark
['Simulation'],Train Simulator: DB BR 361 Loco Add-On,2015-12-18,19.99,325994.0,Dovetail Games
['Utilities'],3DMark Cloud Gate benchmark,2015-12-18,0.0,406960.0,Futuremark
['Utilities'],3DMark Ice Storm benchmarks,2015-12-18,0.0,406950.0,Futuremark
"['Adventure', 'Indie']",Space Pilgrim Episode I: Alpha Centauri,2015-12-14,1.99,429470.0,"Pilgrim Adventures,GrabTheGames Studios"
"['Action', 'Free to Play', 'Massively Multiplayer']",PlanetSide 2 Essential Pack,2015-12-21,4.99,429730.0,Daybreak Game Company
"['Action', 'Indie', 'Early Access']",Moonshot,2015-12-21,4.99,426930.0,Pump Action Games
"['Action', 'Massively Multiplayer', 'RPG']",Elements: Epic Heroes,2015-12-21,6.99,410490.0,Zadzen Games Ltd.
"['Action', 'Casual', 'Indie']",UnSummoning: the Spectral Horde,2015-12-21,3.99,417060.0,Roaming Ground Studio
"['Casual', 'Indie']",Snake Blocks,2015-12-21,4.99,339320.0,Spooky Cat
"['Indie', 'RPG']",Cardinal Quest 2 Soundtrack,2015-12-21,6.99,430000.0,Randomnine Ltd
"['Indie', 'Strategy']",Puzzle Strike,2015-12-21,14.99,386740.0,Sirlin Games
['Adventure'],Dance of Death,2015-12-21,3.99,430020.0,eight game studio
"['Action', 'Indie']",Lightrise™,2015-12-21,0.99,382250.0,Bulkhead Studios Corporation
"['Adventure', 'Indie']",Aviary Attorney Soundtrack,2015-12-21,7.99,427650.0,Sketchy Logic
"['Adventure', 'Indie']",Aviary Attorney,2015-12-21,14.99,384630.0,Sketchy Logic
"['Casual', 'Indie', 'Strategy']",Nature Defenders,2015-12-21,1.99,430280.0,Nordic Mist Games
"['Action', 'Indie', 'Massively Multiplayer', 'Racing', 'Simulation', 'Sports']",Drift Streets Japan,2015-12-21,4.99,412880.0,JDM4iK
"['Action', 'Indie']",Hauntsters,2015-12-22,4.99,428240.0,Shark Tree Studios
"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer']",Counter-Strike Nexon: Zombies - Rivals DLC,2015-12-23,14.99,429450.0,Nexon
['Utilities'],3DMark Fire Strike benchmarks,2015-12-18,0.0,402290.0,Futuremark
"['Action', 'Indie', 'Simulation', 'Early Access']",Strange Space,2015-12-22,0.99,361250.0,Mayhem Games USA
['Utilities'],3DMark Sky Diver benchmark,2015-12-18,0.0,393480.0,Futuremark
['Utilities'],VRMark Preview,2016-04-21,0.0,428810.0,
"['Indie', 'RPG']",UnderRail,2015-12-18,14.99,250520.0,Stygian Software
"['Casual', 'Strategy']",Gnomes Garden,2015-12-18,5.99,415830.0,"Workroom7,Creobit"
['Action'],ScudBuster,2015-12-18,4.99,425010.0,HyperKat Games
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",Blood of Magic,2015-12-18,9.99,426590.0,Stoneworks Games
"['Indie', 'RPG']",The ORPHEUS Ruse Demo,2013-12-01,4.99,428030.0,Choice of Games
"['Indie', 'RPG']",The ORPHEUS Ruse,2013-12-01,4.99,428020.0,Choice of Games
"['Casual', 'Simulation']",Rocksmith® 2014 – Mötley Crüe - “Home Sweet Home”,2015-12-15,2.99,390410.0,Ubisoft - San Francisco
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - AAW Map Pack Vol 2,2015-12-15,29.99,425181.0,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - AAW Map Pack Vol 1,2015-12-15,29.99,425180.0,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - AAW Map Pack Vol 3,2015-12-15,29.99,425182.0,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Baldur's Gate: Enhanced Edition Item Pack,2015-12-15,7.99,428520.0,"SmiteWorks USA, LLC"
"['Adventure', 'Indie', 'RPG']",Swords and Sorcery - Underworld - Definitive Edition,2015-12-15,14.99,408400.0,OlderBytes
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",Pay2Win: The Tricks Exposed,2015-12-15,4.99,416760.0,Best Gaem Studio
"['Casual', 'Indie']",GravBlocks - Puzzle Solver,2015-12-15,0.99,420450.0,From Nothing Game Studios
"['Casual', 'Simulation']",Rocksmith® 2014 – Mötley Crüe - “Kickstart My Heart”,2015-12-15,2.99,390406.0,Ubisoft - San Francisco
"['Casual', 'Indie']",GravBlocks,2015-12-16,3.99,403300.0,From Nothing Game Studios
"['Action', 'Adventure', 'Indie']",Monsterland,2015-12-14,0.99,406920.0,Second Variety Games
"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Tabletop Simulator - Mistfall,2015-12-14,7.99,425960.0,"Berserk Games,NSKN Games"
"['Free to Play', 'Massively Multiplayer', 'Strategy']",VEGA Conflict,2015-12-14,0.0,339600.0,KIXEYE
"['Indie', 'RPG', 'Simulation', 'Strategy']",Star Nomad 2,2015-12-14,12.99,414950.0,Huy Phan
"['Indie', 'Strategy']",Puzzle Strike - Shadows Characters,2015-12-21,14.99,408550.0,Sirlin Games
['Racing'],Nulldrifters,2015-12-14,1.99,397640.0,Cliax Games
['Action'],Design Award Costumes 2015 Set,2015-12-14,18.99,425140.0,"Team NINJA,KOEI TECMO GAMES CO., LTD."
"['Action', 'Casual', 'Simulation']",Avaris 2: The Return of the Empress,2015-12-15,7.99,421890.0,StudioGIW
"['Action', 'Indie', 'RPG']",Nuclear Throne - Original Soundtrack by Jukio Kallio,2015-12-14,7.99,428400.0,Jukio Kallio
"['Action', 'Indie', 'Strategy', 'Early Access']",Element,2015-12-14,10.99,422300.0,Flightless
"['Action', 'Indie', 'RPG']",Dragonpath Demo,2015-12-14,4.99,428090.0,Ebonscale Games
"['Action', 'Indie', 'Strategy', 'Early Access']",Squad,2015-12-14,39.99,393380.0,Offworld Industries
"['Action', 'Casual', 'Indie']",Gem Wars: Attack of the Jiblets,2015-12-15,0.0,370590.0,Queen Birdface Productions
"['Indie', 'Racing', 'Simulation', 'Sports']",MicroRC Simulation,2015-12-15,1.99,418170.0,Minindustries Game Factory
"['Action', 'Adventure']",Project Pulsation,2015-12-15,4.99,424000.0,VGstudio
"['Action', 'Casual', 'Indie']",Pyramid Raid,2015-12-15,2.99,386510.0,Travian Games GmbH
['Strategy'],Heroes of Normandie: US Rangers,2015-12-15,1.99,421100.0,Cat Rabbit
['Racing'],WRC 5 - WRC eSports Pack 1,2015-12-15,2.99,398472.0,Kylotonn Racing Games
['Adventure'],Undercover Missions: Operation Kursk K-141,2015-12-11,9.99,403390.0,The Game Species
"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing', 'Early Access']",Metal War Online: Retribution,2015-12-11,0.0,412470.0,GDT Limited
"['Action', 'Indie', 'RPG']",Axion,2015-12-11,1.99,380570.0,Droog71
['Racing'],WRC 5 - Season Pass,2015-12-15,7.99,398471.0,Kylotonn Racing Games
"['Casual', 'Indie', 'Sports']",Foosball: World Tour,2015-12-11,8.99,386400.0,"Grip Games,3Division"
"['Casual', 'Indie', 'Sports']",Foosball: World Tour - Bonus Cities,2015-12-11,1.99,401700.0,"Grip Games,3Division"
"['Indie', 'RPG']",Choice of Kung Fu,2012-12-19,4.99,423440.0,Choice of Games
['Indie'],"1,000 Heads Among the Trees",2015-12-11,6.99,406730.0,Aaron Oldenburg
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Baldur's Gate Portrait Pack,2015-12-11,1.99,425030.0,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Baldur's Gate Enhanced Portrait Pack,2015-12-11,1.99,425090.0,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Baldur's Gate II Portrait Pack,2015-12-11,1.99,425060.0,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Icewind Dale Portrait Pack,2015-12-11,1.99,425020.0,"SmiteWorks USA, LLC"
"['Action', 'Adventure', 'Indie', 'RPG']",Stories of Bethem: Full Moon,2015-12-11,4.99,412270.0,GuGames Development
['Racing'],WRC 5 - WRC Concept Car S,2015-12-11,2.99,398470.0,Kylotonn Racing Games
"['Adventure', 'Indie']",Stone Tales,2015-12-11,0.99,405590.0,Yellow Worm Studios
"['Casual', 'Strategy']",Battle Chess: Game of Kings™,2015-12-11,29.99,200150.0,"Olde Sküül,Sculptured Software"
"['Sports', 'Movie', 'Documentary', 'Basketball']",Iverson,2015-12-08,4.99,422550.0,
['Casual'],Rubled,2015-12-10,2.99,402460.0,Abrupt Games
"['Indie', 'RPG']",Choice of Kung Fu Demo,2012-12-19,4.99,423450.0,Choice of Games
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,2015-12-10,49.99,412242.0,Piranha Games Inc.
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,2015-12-10,59.99,412243.0,Piranha Games Inc.
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",Blood and Gold: Caribbean!,2015-12-10,19.99,413710.0,Snowbird Games
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",MechWarrior Online™ - Light ‘Mech Performance Steam Pack,2015-12-10,29.99,412240.0,Piranha Games Inc.
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",MechWarrior Online™ - Medium ‘Mech Performance Steam Pack,2015-12-10,39.99,412241.0,Piranha Games Inc.
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Devilian,2015-12-10,0.0,407510.0,Bluehole Ginno Games
['Utilities'],Gamefuel Driver Control,2015-12-10,29.99,417540.0,Auslogics Software
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Devilian: Awakened Pack,2015-12-10,19.99,425981.0,Bluehole Ginno Games
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Devilian: Revival Pack,2015-12-10,4.99,425980.0,Bluehole Ginno Games
"['Indie', 'RPG']",Pale Echoes,2015-12-10,4.99,377190.0,Wyrmling Productions
['Simulation'],FSX: Steam Edition - REX 4 Texture Direct Enhanced Edition Add-On,2015-12-10,24.99,379542.0,REX
['Simulation'],FSX: Steam Edition - FTX Trees HD Add-On,2015-12-10,12.99,379565.0,Orbx
"['Action', 'Indie']",Reverse x Reverse,2015-12-10,9.99,413580.0,desunoya
"['Action', 'Adventure', 'Indie', 'RPG']",Block Story™,2015-12-10,2.99,270110.0,"MindBlocks Studio, LLC"
['Simulation'],RTK Maker - Face CG Koei Variety Set - 三国志ツクール 顔登録素材 「コーエーバラエティ」セット,2015-12-09,1.99,426200.0,"KOEI TECMO GAMES CO., LTD."
"['Tutorial', 'Design & Illustration']",Robotpencil Presents: Dynamic Lighting,2015-12-10,15.99,413960.0,
['Action'],GGXrd System Voice - MILLIA RAGE,2015-12-09,0.99,419476.0,Arc System Works
['Simulation'],RTK Maker - Face CG Gust Set - 三国志ツクール 顔登録素材 「ガスト」セット,2015-12-09,6.99,426720.0,"KOEI TECMO GAMES CO., LTD."
['Simulation'],RTK Maker - Face CG Neo Romance Set - 三国志ツクール 顔登録素材 「ネオロマンス」セット,2015-12-09,4.99,426700.0,"KOEI TECMO GAMES CO., LTD."
['Simulation'],RTK Maker - Face CG Tecmo Set - 三国志ツクール 顔登録素材 「テクモ」セット,2015-12-09,1.99,426710.0,"KOEI TECMO GAMES CO., LTD."
"['Free to Play', 'Racing', 'Simulation', 'Sports']",RaceRoom - Audi Sport TT Cup 2015,2015-12-09,4.99,422670.0,Sector3 Studios
"['Action', 'Adventure', 'Indie']",PewDiePie: Legend of the Brofist,2015-12-10,7.99,390520.0,Outerminds Inc.
"['Racing', 'Simulation', 'Sports']",MotoGP™15 Compact,2015-12-10,9.99,403880.0,Milestone S.r.l.
"['Action', 'Indie']",Fist Slash: Of Ultimate Fury,2015-12-10,3.99,409070.0,Sinclair Strange
"['Audio Production', 'Utilities']",Rytmik Ultimate,2015-12-10,17.99,375840.0,"CINEMAX, s.r.o."
"['Indie', 'RPG', 'Strategy']",Shadowrun Chronicles: INFECTED Director's Cut,2015-12-10,29.99,421900.0,Cliffhanger Productions
['Simulation'],OMSI 2 Add-On Projekt Gladbeck,2015-12-10,34.99,405360.0,Kevin Nitschmann/Darius Bode
"['Action', 'Adventure', 'Indie']",Crossbow Warrior - The Legend of William Tell,2015-12-10,4.99,412010.0,MobyDick Games
['Simulation'],Train Simulator: NJ TRANSIT® GP40PH-2B Loco Add-On,2015-12-10,19.99,325991.0,Dovetail Games
"['Indie', 'Strategy']",RoBoRumble,1998-02-24,5.99,420970.0,Metropolis
['RPG'],LIGHTNING RETURNS™: FINAL FANTASY® XIII,2015-12-10,19.99,345350.0,Square Enix
['Action'],Raiden Legacy - Steam Edition,2015-12-10,9.99,407600.0,DotEmu
['Action'],GGXrd Extra Color Palettes - AXL LOW,2015-12-09,0.99,419947.0,Arc System Works
['Action'],GGXrd Extra Color Palettes - POTEMKIN,2015-12-09,0.99,419946.0,Arc System Works
['Action'],GGXrd Extra Color Palettes - FAUST,2015-12-09,0.99,419948.0,Arc System Works
['Action'],GGXrd Extra Color Palettes - CHIPP ZANUFF,2015-12-09,0.99,419944.0,Arc System Works
['Action'],GGXrd Extra Color Palettes - MAY,2015-12-09,0.99,419942.0,Arc System Works
['Action'],GGXrd Extra Color Palettes - VENOM,2015-12-09,0.99,419945.0,Arc System Works
['Action'],GGXrd Extra Color Palettes - KY KISKE,2015-12-09,0.99,419941.0,Arc System Works
['Action'],GGXrd Extra Color Palettes - SOL BADGUY,2015-12-09,0.99,419940.0,Arc System Works
['Action'],GGXrd Extra Color Palettes - MILLIA RAGE,2015-12-09,0.99,419943.0,Arc System Works
['Action'],GGXrd System Voice - LEO WHITEFANG,2015-12-09,0.99,419939.0,Arc System Works
['Action'],GGXrd System Voice - SLAYER,2015-12-09,0.99,419933.0,Arc System Works
['Action'],GGXrd System Voice - BEDMAN,2015-12-09,0.99,419935.0,Arc System Works
['Action'],GGXrd System Voice - RAMLETHAL VALENTINE,2015-12-09,0.99,419936.0,Arc System Works
['Action'],GGXrd System Voice - FAUST,2015-12-09,0.99,419931.0,Arc System Works
['Action'],GGXrd System Voice - AXL LOW,2015-12-09,0.99,419930.0,Arc System Works
['Action'],GGXrd System Voice - POTEMKIN,2015-12-09,0.99,419479.0,Arc System Works
['Action'],GGXrd System Voice - VENOM,2015-12-09,0.99,419478.0,Arc System Works
['Action'],GGXrd System Voice - CHIPP ZANUFF,2015-12-09,0.99,419477.0,Arc System Works
"['Action', 'Indie']",Red Game Without A Great Name,2015-12-09,2.99,419500.0,iFun4all S.A.
"['Action', 'Adventure', 'Indie', 'RPG']",FIVE: Guardians of David Art Book,2015-12-09,2.99,422691.0,Kingdom Games
"['Action', 'Indie']",Vector Strain,2015-12-09,4.99,419090.0,OMNIDREAM CREATIONS
"['Action', 'Indie']",Vector Strain OST,2015-12-09,1.99,426220.0,OMNIDREAM CREATIONS
"['Action', 'Adventure', 'Indie', 'RPG']",FIVE: Guardians of David Soundtrack,2015-12-09,2.99,422690.0,Kingdom Games
"['Indie', 'Simulation']",Vehicle Simulator,2009-03-27,24.99,416190.0,Quality Simulations
"['Indie', 'Simulation']",Essential Gliders,2015-12-09,0.0,425910.0,Quality Simulations
"['Indie', 'Simulation']",Essential Helicopters,2015-12-09,0.0,425920.0,Quality Simulations
"['Indie', 'Simulation']",Essential Boats,2015-12-09,0.0,425930.0,Quality Simulations
"['Indie', 'Simulation']",Essential Planes,2015-12-09,0.0,425750.0,Quality Simulations
"['Indie', 'Simulation']",Essential Scenery,2015-12-09,0.0,425940.0,Quality Simulations
"['Adventure', 'Casual', 'Indie']",The Last Dream: Developer's Edition Demo,2015-12-09,4.99,426900.0,Specialbit Studio
"['Simulation', 'Sports']",Wrestling Spirit 3,2015-12-09,19.99,422140.0,Grey Dog Software
"['Indie', 'Sports', 'Strategy']",LocoSoccer,2015-12-09,0.99,396360.0,Startreming
['Simulation'],Romance of the Three Kingdoms Maker / 三国志ツクール,2015-12-09,9.99,397720.0,"KOEI TECMO GAMES CO., LTD."
['Action'],GGXrd Extra Color Palettes - LEO WHITEFANG,2015-12-09,0.99,419966.0,Arc System Works
"['RPG', 'Simulation']",Comic Book Hero: The Greatest Cape,2015-12-09,19.99,422130.0,Grey Dog Software
['Simulation'],RTK Maker - Upgrade to Full Edition - 三国志ツクール フル版アップグレードキー,2015-12-09,9.99,413590.0,"KOEI TECMO GAMES CO., LTD."
"['Action', 'Casual', 'Indie']",Gun Wings,2014-03-03,3.99,348240.0,"Mercury Stone,Angels Blue Digital Entertainment,DigitalEZ"
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",The Escapists - Santa's Sweatshop,2015-12-08,0.0,412990.0,Team17 Digital Ltd
"['Action', 'Indie', 'Strategy']",Castle Chaos,2015-12-08,7.99,412410.0,Odd Comet Games
"['Action', 'Adventure', 'Indie']",VolChaos,2015-12-08,2.99,354030.0,Fun Infused Games
"['Action', 'Indie', 'Massively Multiplayer']",Ace of Spades: Battle Builder - Hurt + Heal Pack,2015-12-08,7.99,420650.0,Jagex Limited
"['Adventure', 'Indie']",History in Letters - The Eternal Alchemist,2015-12-08,7.99,318680.0,Z-Software
['Simulation'],FSX: Steam Edition - Diamond DA20-100 Katana 4X Add-On,2015-12-08,24.99,379563.0,Aerosoft GmbH
"['Action', 'Free to Play', 'Indie']",Apotheon Arena,2015-12-08,0.0,417890.0,Alientrap
"['Action', 'Indie']",The Mean Greens - Plastic Warfare,2015-12-08,9.99,360940.0,"Virtual Basement LLC,Code Headquarters LLC"
['Simulation'],FSX: Steam Edition - Arctic Rescue Add-On,2015-12-08,16.99,343962.0,Jane Rachel Whittaker
"['Casual', 'Simulation']",Rocksmith® 2014 – Tenacious D - “Tribute”,2015-12-08,2.99,390402.0,Ubisoft - San Francisco
"['Casual', 'Simulation']",Rocksmith® 2014 – Tenacious D - “The Metal”,2015-12-08,2.99,390403.0,Ubisoft - San Francisco
"['Design & Illustration', 'Animation & Modeling', 'Tutorial', 'Free to Play']",Ultimate Grenade Tutorial - Hardsurface 3D Course,2015-12-08,4.99,425680.0,
"['Casual', 'Simulation']",Rocksmith® 2014 – Tenacious D Song Pack,2015-12-08,7.99,390405.0,Ubisoft - San Francisco
"['Action', 'Adventure', 'RPG']",Mytheon,2010-07-13,9.99,413030.0,Petroglyph
"['Casual', 'Simulation']",Rocksmith® 2014 – Tenacious D - “Master Exploder”,2015-12-08,2.99,390404.0,Ubisoft - San Francisco
"['Action', 'Adventure', 'Indie']",Ben and Ed,2015-12-08,9.99,395200.0,Sluggerfly
